22.84;127438;55;12105;Pavia_fridge
22.84;127434;55;12105;Pavia_fridge
22.84;127434;55;12542;Pavia_fridge
22.84;127434;55;12542;Pavia_fridge
22.84;127434;55;12542;Pavia_fridge
22.84;127433;55;12542;Pavia_fridge
22.84;127433;55;12677;Pavia_fridge
22.84;127436;55;12677;Pavia_fridge
22.84;127436;55;12677;Pavia_fridge
22.84;127431;55;12677;Pavia_fridge
22.84;127431;55;12483;Pavia_fridge
22.84;127435;55;12483;Pavia_fridge
22.84;127433;55;12483;Pavia_fridge
22.84;127435;55;12483;Pavia_fridge
22.36;127435;55;12483;Pavia_fridge
22.36;127435;55;12617;Pavia_fridge
22.36;127433;55;12617;Pavia_fridge
22.36;127435;55;12617;Pavia_fridge
22.36;127435;55;12617;Pavia_fridge
22.36;127435;55;12505;Pavia_fridge
22.36;127436;55;12505;Pavia_fridge
22.36;127435;55;12505;Pavia_fridge
22.36;127437;55;12505;Pavia_fridge
22.36;127437;55;12512;Pavia_fridge
22.36;127433;55;12512;Pavia_fridge
22.36;127431;55;12512;Pavia_fridge
22.36;127435;55;12512;Pavia_fridge
22.36;127435;55;12512;Pavia_fridge
22.36;127435;55;12512;Pavia_fridge
22.36;127434;55;12512;Pavia_fridge
22.36;127436;55;12512;Pavia_fridge
22.330.000.000.000.000;127436;55;12512;Pavia_fridge
22.330.000.000.000.000;127436;55;12557;Pavia_fridge
22.330.000.000.000.000;127432;55;12557;Pavia_fridge
22.330.000.000.000.000;127430;55;12557;Pavia_fridge
22.330.000.000.000.000;127434;55;12557;Pavia_fridge
22.330.000.000.000.000;127434;55;12512;Pavia_fridge
22.330.000.000.000.000;127432;55;12512;Pavia_fridge
22.330.000.000.000.000;127435;55;12512;Pavia_fridge
22.330.000.000.000.000;127433;55;12512;Pavia_fridge
22.330.000.000.000.000;127433;55;12527;Pavia_fridge
22.330.000.000.000.000;127432;55;12527;Pavia_fridge
22.330.000.000.000.000;127435;55;12527;Pavia_fridge
22.330.000.000.000.000;127430;55;12527;Pavia_fridge
22.330.000.000.000.000;127430;55;12483;Pavia_fridge
22.330.000.000.000.000;127434;55;12483;Pavia_fridge
22.330.000.000.000.000;127435;55;12483;Pavia_fridge
22.330.000.000.000.000;127432;55;12483;Pavia_fridge
22.3;127432;55;12483;Pavia_fridge
22.3;127432;55;12639;Pavia_fridge
22.3;127433;55;12639;Pavia_fridge
22.3;127435;55;12639;Pavia_fridge
22.3;127433;55;12639;Pavia_fridge
22.3;127433;55;12550;Pavia_fridge
22.3;127435;55;12550;Pavia_fridge
22.3;127433;55;12550;Pavia_fridge
22.3;127433;55;12550;Pavia_fridge
22.3;127433;55;12490;Pavia_fridge
22.3;127435;55;12490;Pavia_fridge
22.3;127433;55;12490;Pavia_fridge
22.3;127435;55;12490;Pavia_fridge
22.3;127435;55;12609;Pavia_fridge
22.3;127433;55;12609;Pavia_fridge
22.3;127431;55;12609;Pavia_fridge
22.3;127432;55;12609;Pavia_fridge
22.27;127432;55;12609;Pavia_fridge
22.27;127432;55;12498;Pavia_fridge
22.27;127431;55;12498;Pavia_fridge
22.27;127434;55;12498;Pavia_fridge
22.27;127432;55;12498;Pavia_fridge
22.27;127432;55;12520;Pavia_fridge
22.27;127434;55;12520;Pavia_fridge
